,id,desc
122,p02818.html,"
 Problem Statement Takahashi has  A  cookies, and Aoki has  B  cookies.
Takahashi will do the following action  K  times: 
 
 If Takahashi has one or more cookies, eat one of his cookies. 
 Otherwise, if Aoki has one or more cookies, eat one of Aoki's cookies. 
 If they both have no cookies, do nothing. 
 
 In the end, how many cookies will Takahashi and Aoki have, respectively? 
 
 
 
 
 Constraints 
 0 \leq A \leq 10^{12} 
 0 \leq B \leq 10^{12} 
 0 \leq K \leq 10^{12} 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 A   B   K 
 
 
 
 
 
 Output Print the numbers of Takahashi's and Aoki's cookies after  K  actions. 
 
 
 
 
 
 
 "
123,p02400.html,"Circle 
 
Write a program which calculates the area and circumference of a circle for given radius  r .
 
 Input 
 
A real number  r  is given.
 
 Output 
 
Print the area and circumference of the circle in a line. Put a single space between them. The output should not contain an absolute error greater than 10 -5 .
 
 Constraints 
 
  0 <  r  < 10000 
 
 "
124,p02392.html,"
 Range 
 
  Write a program which reads three integers  a ,  b  and  c , and prints ""Yes"" if  a < b < c , otherwise ""No"".
 
 Input 
 
  Three integers  a ,  b  and  c  separated by a single space are given in a line.
 
 Output 
 
  Print ""Yes"" or ""No"" in a line.
 
 Constraints 
 
  0 ≤  a ,  b ,  c  ≤ 100 
 
 "
125,p03161.html,"
 Problem Statement There are  N  stones, numbered  1, 2, \ldots, N .
For each  i  ( 1 \leq i \leq N ), the height of Stone  i  is  h_i . 
 There is a frog who is initially on Stone  1 .
He will repeat the following action some number of times to reach Stone  N : 
 
 If the frog is currently on Stone  i , jump to one of the following: Stone  i + 1, i + 2, \ldots, i + K . Here, a cost of  |h_i - h_j|  is incurred, where  j  is the stone to land on. 
 
 Find the minimum possible total cost incurred before the frog reaches Stone  N . 
 
 
 
 
 Constraints 
 All values in input are integers. 
 2 \leq N \leq 10^5 
 1 \leq K \leq 100 
 1 \leq h_i \leq 10^4 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   K 
 h_1   h_2   \ldots   h_N 
 
 
 
 
 
 Output Print the minimum possible total cost incurred. 
 
 
 
 
 
 
 "
126,p02886.html,"
 Problem Statement It's now the season of TAKOYAKI FESTIVAL! 
 This year,  N  takoyaki (a ball-shaped food with a piece of octopus inside) will be served. The  deliciousness  of the  i -th takoyaki is  d_i . 
 As is commonly known, when you eat two takoyaki of deliciousness  x  and  y  together, you restore  x \times y  health points. 
 There are  \frac{N \times (N - 1)}{2}  ways to choose two from the  N  takoyaki served in the festival. For each of these choices, find the health points restored from eating the two takoyaki, then compute the sum of these  \frac{N \times (N - 1)}{2}  values. 
 
 
 
 
 Constraints 
 All values in input are integers. 
 2 \leq N \leq 50 
 0 \leq d_i \leq 100 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 d_1   d_2   ...   d_N 
 
 
 
 
 
 Output Print the sum of the health points restored from eating two takoyaki over all possible choices of two takoyaki from the  N  takoyaki served. 
 
 
 
 
 
 
 "
127,p02640.html,"
 Problem Statement There are some animals in a garden. Each of them is a crane with two legs or a turtle with four legs. 
 Takahashi says: ""there are  X  animals in total in the garden, and they have  Y  legs in total."" Determine whether there is a combination of numbers of cranes and turtles in which this statement is correct. 
 
 
 
 
 Constraints 
 1 \leq X \leq 100 
 1 \leq Y \leq 100 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 X   Y 
 
 
 
 
 
 Output If there is a combination of numbers of cranes and turtles in which the statement is correct, print  Yes ; otherwise, print  No . 
 
 
 
 
 
 
 "
128,p02753.html,"
 Problem Statement In AtCoder City, there are three stations numbered  1 ,  2 , and  3 . 
 Each of these stations is operated by one of the two railway companies, A and B. A string  S  of length  3  represents which company operates each station. If  S_i  is  A , Company A operates Station  i ; if  S_i  is  B , Company B operates Station  i . 
 To improve the transportation condition, for each pair of a station operated by Company A and one operated by Company B, there will be a bus service connecting them. 
 Determine if there is a pair of stations that will be connected by a bus service. 
 
 
 
 
 Constraints 
 Each character of  S  is  A  or  B . 
 |S| = 3 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output If there is a pair of stations that will be connected by a bus service, print  Yes ; otherwise, print  No . 
 
 
 
 
 
 
 "
129,p03243.html,"
 Problem Statement Kurohashi has never participated in AtCoder Beginner Contest (ABC). 
 The next ABC to be held is ABC  N  (the  N -th ABC ever held).
Kurohashi wants to make his debut in some ABC  x  such that all the digits of  x  in base ten are the same. 
 What is the earliest ABC where Kurohashi can make his debut? 
 
 
 
 
 Constraints 
 100 \leq N \leq 999 
 N  is an integer. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 
 
 
 
 
 Output If the earliest ABC where Kurohashi can make his debut is ABC  n , print  n . 
 
 
 
 
 
 
 "
130,p02404.html,"Print a Frame 
 
  Draw a frame which has a height of  H  cm and a width of  W  cm. For example, the following figure shows a frame which has a height of 6 cm and a width of 10 cm.
 
 
##########
#........#
#........#
#........#
#........#
##########
 
 Input 
 
The input consists of multiple datasets. Each dataset consists of two integers  H  and  W  separated by a single space.
 
 
  The input ends with two 0 (when both  H  and  W  are zero). 
 
 Output 
 
For each dataset, print the frame made of '#' and '.'.
 
 
  Print a blank line after each dataset.
 
 Constraints 
 
 3 ≤  H  ≤ 300 
 3 ≤  W  ≤ 300 
 
 "
131,p03545.html,"
 Problem Statement Sitting in a station waiting room, Joisino is gazing at her train ticket. 
 The ticket is numbered with four digits  A ,  B ,  C  and  D  in this order, each between  0  and  9  (inclusive). 
 In the formula  A   op1   B   op2   C   op3   D   =   7 , replace each of the symbols  op1 ,  op2  and  op3  with  +  or  -  so that the formula holds. 
 The given input guarantees that there is a solution. If there are multiple solutions, any of them will be accepted. 
 
 
 
 
 Constraints 
 0≤A,B,C,D≤9 
 All input values are integers. 
 It is guaranteed that there is a solution. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 ABCD 
 
 
 
 
 
 Output Print the formula you made, including the part  =7 . 
 Use the signs  +  and  - . 
 Do not print a space between a digit and a sign. 
 
 
 
 
 
 
 "
132,p02917.html,"
 Problem Statement There is an integer sequence  A  of length  N  whose values are unknown. 
 Given is an integer sequence  B  of length  N-1  which is known to satisfy the following: 
  B_i \geq \max(A_i, A_{i+1})  
 Find the maximum possible sum of the elements of  A . 
 
 
 
 
 Constraints 
 All values in input are integers. 
 2 \leq N \leq 100 
 0 \leq B_i \leq 10^5 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 B_1   B_2   ...   B_{N-1} 
 
 
 
 
 
 Output Print the maximum possible sum of the elements of  A . 
 
 
 
 
 
 
 "
133,p02957.html,"
 Problem Statement We have two distinct integers  A  and  B . 
 Print the integer  K  such that  |A - K| = |B - K| . 
 If such an integer does not exist, print  IMPOSSIBLE  instead. 
 
 
 
 
 Constraints 
 All values in input are integers. 
 0 \leq A,\ B \leq 10^9 
 A  and  B  are distinct. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 A   B 
 
 
 
 
 
 Output Print the integer  K  satisfying the condition. 
 If such an integer does not exist, print  IMPOSSIBLE  instead. 
 
 
 
 
 
 
 "
134,p02264.html,"
 
There are  n  processes in a queue. Each process has name i  and time i .  The round-robin scheduling handles the processes in order. A round-robin scheduler gives each process a  quantum  (a time slot) and interrupts the process if it is not completed by then. The process is resumed and moved to the end of the queue, then the scheduler handles the next process in the queue.
 
 
For example, we have the following queue with the quantum of 100ms.
 
 
A(150) - B(80) - C(200) - D(200)
 
 
First, process A is handled for 100ms, then the process is moved to the end of the queue with the remaining time (50ms).
 
 
B(80) - C(200) - D(200) - A(50)
 
 
Next, process B is handled for 80ms. The process is completed with the time stamp of 180ms and removed from the queue.
 
 
C(200) - D(200) - A(50)
 
 
Your task is to write a program which simulates the round-robin scheduling . 

 
 
 Input 
 
 n   q 
 name 1  time 1 
 name 2  time 2 
... 
 name n  time n 
 
 
In the first line the number of processes  n  and the quantum  q  are given separated by a single space.
 
 
In the following  n  lines, names and times for the  n  processes are given.  name i  and  time i  are separated by a single space.
 
 Output 
 
For each process, prints its name and the time the process finished in order.
 
 Constraints 
 
 1 ≤  n  ≤ 100000 
 1 ≤  q  ≤ 1000 
 1 ≤  time i  ≤ 50000 
 1 ≤ length of  name i  ≤ 10 
 1 ≤ Sum of  time i  ≤ 1000000 
 
 "
135,p02552.html,"
 Problem Statement Given is an integer  x  that is greater than or equal to  0 , and less than or equal to  1 .
Output  1  if  x  is equal to  0 , or  0  if  x  is equal to  1 . 
 
 
 
 
 Constraints 
 0 \leq x \leq 1 
 x  is an integer 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 x 
 
 
 
 
 
 Output Print  1  if  x  is equal to  0 , or  0  if  x  is equal to  1 . 
 
 
 
 
 
 
 "
136,p03493.html,"
 Problem Statement Snuke has a grid consisting of three squares numbered  1 ,  2  and  3 .
In each square, either  0  or  1  is written. The number written in Square  i  is  s_i . 
 Snuke will place a marble on each square that says  1 .
Find the number of squares on which Snuke will place a marble. 
 
 
 
 
 Constraints 
 Each of  s_1 ,  s_2  and  s_3  is either  1  or  0 . 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 s_{1}s_{2}s_{3} 
 
 
 
 
 
 Output Print the answer. 
 
 
 
 
 
 
 "
137,p03315.html,"
 Problem Statement There is always an integer in Takahashi's mind. 
 Initially, the integer in Takahashi's mind is  0 . Takahashi is now going to eat four symbols, each of which is  +  or  - . When he eats  + , the integer in his mind increases by  1 ; when he eats  - , the integer in his mind decreases by  1 . 
 The symbols Takahashi is going to eat are given to you as a string  S . The  i -th character in  S  is the  i -th symbol for him to eat. 
 Find the integer in Takahashi's mind after he eats all the symbols. 
 
 
 
 
 Constraints 
 The length of  S  is  4 . 
 Each character in  S  is  +  or  - . 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output Print the integer in Takahashi's mind after he eats all the symbols. 
 
 
 
 
 
 
 "
138,p02595.html,"
 Problem Statement We have  N  points in the two-dimensional plane. The coordinates of the  i -th point are  (X_i,Y_i) . 
 Among them, we are looking for the points such that the distance from the origin is at most  D . How many such points are there? 
 We remind you that the distance between the origin and the point  (p, q)  can be represented as  \sqrt{p^2+q^2} . 
 
 
 
 
 Constraints 
 1 \leq N \leq 2\times 10^5 
 0 \leq D \leq 2\times 10^5 
 |X_i|,|Y_i| \leq 2\times 10^5 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   D 
 X_1   Y_1 
 \vdots 
 X_N   Y_N 
 
 
 
 
 
 Output Print an integer representing the number of points such that the distance from the origin is at most  D . 
 
 
 
 
 
 
 "
139,p03835.html,"
 Problem Statement You are given two integers  K  and  S . 
Three variable  X, Y  and  Z  takes integer values satisfying  0≤X,Y,Z≤K . 
How many different assignments of values to  X, Y  and  Z  are there such that  X + Y + Z = S ?   
 
 
 
 
 Constraints 
 2≤K≤2500   
 0≤S≤3K   
 K  and  S  are integers.   
 
 
 
 
 
 
 
 Input The input is given from Standard Input in the following format: 
 K   S 
 
 
 
 
 
 Output Print the number of the triples of  X, Y  and  Z  that satisfy the condition. 
 
 
 
 
 
 
 "
140,p02916.html,"
 Problem Statement Takahashi went to an all-you-can-eat buffet with  N  kinds of dishes and ate all of them (Dish  1 , Dish  2 ,  \ldots , Dish  N ) once. 
 The  i -th dish  (1 \leq i \leq N)  he ate was Dish  A_i . 
 When he eats Dish  i   (1 \leq i \leq N) , he gains  B_i  satisfaction points. 
 Additionally, when he eats Dish  i+1  just after eating Dish  i   (1 \leq i \leq N - 1) , he gains  C_i  more satisfaction points. 
 Find the sum of the satisfaction points he gained. 
 
 
 
 
 Constraints 
 All values in input are integers. 
 2 \leq N \leq 20 
 1 \leq A_i \leq N 
 A_1, A_2, ..., A_N  are all different. 
 1 \leq B_i \leq 50 
 1 \leq C_i \leq 50 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 A_1   A_2   ...   A_N 
 B_1   B_2   ...   B_N 
 C_1   C_2   ...   C_{N-1} 
 
 
 
 
 
 Output Print the sum of the satisfaction points Takahashi gained, as an integer. 
 
 
 
 
 
 
 "
141,p02766.html,"
 Problem Statement Given is an integer  N . Find the number of digits that  N  has in base  K . 
 
 
 
 
 Notes For information on base- K  representation, see  Positional notation - Wikipedia . 
 
 
 
 
 Constraints 
 All values in input are integers. 
 1 \leq N \leq 10^9 
 2 \leq K \leq 10 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   K 
 
 
 
 
 
 Output Print the number of digits that  N  has in base  K . 
 
 
 
 
 
 
 "
142,p02413.html,"
 Spreadsheet 
 
  Your task is to perform a simple table calculation.
 
 
  Write a program which reads the number of rows  r , columns  c  and a table of  r  ×  c  elements, and prints a new table, which includes the total sum for each row and column. 
 
 Input 
 
  In the first line, two integers  r  and  c  are given. Next, the table is given by  r  lines, each of which consists of  c  integers separated by space characters.
 
 Output 
 
  Print the new table of ( r +1) × ( c +1) elements. Put a single space character between adjacent elements. For each row, print the sum of it's elements in the last column. For each column, print the sum of it's elements in the last row. Print the total sum of the elements at the bottom right corner of the table.
 
 Constraints 
 
  1 ≤  r ,  c  ≤ 100 
  0 ≤ an element of the table ≤ 100 
 
 "
143,p02255.html,"
 Insertion Sort 
 
Write a program of the Insertion Sort algorithm which sorts a sequence A in ascending order. The algorithm should be based on the following pseudocode:
 
 
for i = 1 to A.length-1
    key = A[i]
    /* insert A[i] into the sorted sequence A[0,...,j-1] */
    j = i - 1
    while j >= 0 and A[j] > key
        A[j+1] = A[j]
        j--
    A[j+1] = key
 
 
Note that, indices for array elements are based on 0-origin.
 
 
To illustrate the algorithms, your program should trace intermediate result for each step.
 
 Input 
 
The first line of the input includes an integer N, the number of elements in the sequence.
 
 
In the second line,  N  elements of the sequence are given separated by a single space.
 
 Output 
 
The output consists of  N  lines. Please output the intermediate sequence in a line for each step. Elements of the sequence should be separated by single space.
 
 Constraints 
 
1 ≤  N  ≤ 100
 
 "
144,p02256.html,"
 Greatest Common Divisor 
 
Write a program which finds the greatest common divisor of two natural numbers  a  and  b 
 
 Input 
 
 a  and  b  are given in a line sparated by a single space.
 
 Output 
 
Output the greatest common divisor of  a  and  b .
 
 Constrants 
 
1 ≤  a ,  b  ≤ 10 9 
 
 Hint 
 
You can use the following observation:
 
 
For integers  x  and  y , if  x  ≥  y , then gcd( x ,  y ) = gcd( y ,  x % y )
 
 "
145,p02791.html,"
 Problem Statement 
 Given is a permutation  P_1, \ldots, P_N  of  1, \ldots, N .
Find the number of integers  i   (1 \leq i \leq N)  that satisfy the following condition:   
 
 For any integer  j   (1 \leq j \leq i) ,  P_i \leq P_j . 
 
 
 
 
 
 Constraints 
 
 1 \leq N \leq 2 \times 10^5 
 P_1, \ldots, P_N  is a permutation of  1, \ldots, N .   
 All values in input are integers. 
 
 
 
 
 
 
 
 Input 
 Input is given from Standard Input in the following format: 
 N 
 P_1   ...   P_N 
 
 
 
 
 
 Output 
 Print the number of integers  i  that satisfy the condition. 
 
 
 
 
 
 
 "
146,p02421.html,"
 Card Game 
 
  Taro and Hanako are playing card games. They have  n  cards each, and they compete  n  turns. At each turn Taro and Hanako respectively puts out a card.
  The name of the animal consisting of alphabetical letters is written on each card, and the bigger one in lexicographical order becomes the winner of that turn. The winner obtains 3 points. In the case of a draw, they obtain 1 point each.
 
 
  Write a program which reads a sequence of cards Taro and Hanako have and reports the final scores of the game.
 
 Input 
 
  In the first line, the number of cards  n  is given. In the following  n  lines, the cards for  n  turns are given respectively. For each line, the first string represents the Taro's card and the second one represents Hanako's card.
 
 Constraints 
 
 n  ≤ 1000 
 The length of the string ≤ 100 
 
 Output 
 
  Print the final scores of Taro and Hanako respectively. Put a single space character between them.
 
 "
147,p02260.html,"
 Selection Sort 
 
Write a program of the Selection Sort algorithm which sorts a sequence A in ascending order. The algorithm should be based on the following pseudocode:
 
 
SelectionSort(A)
1 for i = 0 to A.length-1
2     mini = i
3     for j = i to A.length-1
4         if A[j] < A[mini]
5             mini = j
6     swap A[i] and A[mini]
 
 
Note that, indices for array elements are based on 0-origin.
 
 
Your program should also print the number of swap operations defined in line 6 of the pseudocode in the case where i ≠ mini.
 
 Input 
 
The first line of the input includes an integer  N , the number of elements in the sequence.
 
 
In the second line,  N  elements of the sequence are given separated by space characters.
 
 Output 
 
The output consists of 2 lines. 
 
 
In the first line, please print the sorted sequence. Two contiguous elements of the sequence should be separated by a space character.
 
 
In the second line, please print the number of swap operations.
 
 Constraints 
 
1 ≤  N  ≤ 100
 
 "
148,p03042.html,"
 Problem Statement You have a digit sequence  S  of length  4 . You are wondering which of the following formats  S  is in: 
 
 YYMM format: the last two digits of the year and the two-digit representation of the month (example:  01  for January), concatenated in this order 
 MMYY format: the two-digit representation of the month and the last two digits of the year, concatenated in this order 
 
 If  S  is valid in only YYMM format, print  YYMM ; if  S  is valid in only MMYY format, print  MMYY ; if  S  is valid in both formats, print  AMBIGUOUS ; if  S  is valid in neither format, print  NA . 
 
 
 
 
 Constraints 
 S  is a digit sequence of length  4 . 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output Print the specified string:  YYMM ,  MMYY ,  AMBIGUOUS  or  NA . 
 
 
 
 
 
 
 "
149,p02582.html,"
 Problem Statement We have weather records at AtCoder Town for some consecutive three days. A string of length  3 ,  S , represents the records - if the  i -th character is  S , it means it was sunny on the  i -th day; if that character is  R , it means it was rainy on that day. 
 Find the maximum number of consecutive rainy days in this period. 
 
 
 
 
 Constraints 
 |S| = 3 
 Each character of  S  is  S  or  R . 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output Print the maximum number of consecutive rainy days in the period. 
 
 
 
 
 
 
 "
150,p02263.html,"
 
Reverse Polish notation is a notation where every operator follows all of its operands. For example, an expression (1+2)*(5+4) in the conventional Polish notation can be represented as 1 2 + 5 4 + * in the Reverse Polish notation. One of advantages of the Reverse Polish notation is that it is parenthesis-free.
 
 
Write a program which reads an expression in the Reverse Polish notation and prints the computational result.
 
 
An expression in the Reverse Polish notation is calculated using a stack. To evaluate the expression, the program should read symbols in order. If the symbol is an operand, the corresponding value should be pushed into the stack. On the other hand, if the symbols is an operator, the program should pop two elements from the stack, perform the corresponding operations, then push the result in to the stack. The program should repeat this operations.
 
 Input 
 
An expression is given in a line. Two consequtive symbols (operand or operator) are separated by a space character.
 
 
You can assume that +, - and * are given as the operator and an operand is a positive integer less than 10 6 
 
 Output 
 
Print the computational result in a line.
 
 Constraints 
 
2 ≤ the number of operands in the expression ≤ 100 
1 ≤ the number of operators in the expression ≤ 99 
-1 × 10 9  ≤ values in the stack ≤ 10 9 
 
 "
151,p02416.html,"
 Sum of Numbers 
 
  Write a program which reads an integer and prints sum of its digits.
 
 Input 
 
  The input consists of multiple datasets. For each dataset, an integer  x  is given in a line. The number of digits in  x  does not exceed 1000.
 
 
The input ends with a line including single zero. Your program should not process for this terminal symbol.
 
 Output 
 
  For each dataset, print the sum of digits in  x .
 
 "
152,p02934.html,"
 Problem Statement Given is a sequence of  N  integers  A_1, \ldots, A_N . 
 Find the (multiplicative) inverse of the sum of the inverses of these numbers,  \frac{1}{\frac{1}{A_1} + \ldots + \frac{1}{A_N}} . 
 
 
 
 
 Constraints 
 1 \leq N \leq 100 
 1 \leq A_i \leq 1000 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 A_1   A_2   \ldots   A_N 
 
 
 
 
 
 Output Print a decimal number (or an integer) representing the value of  \frac{1}{\frac{1}{A_1} + \ldots + \frac{1}{A_N}} . 
 Your output will be judged correct when its absolute or relative error from the judge's output is at most  10^{-5} . 
 
 
 
 
 
 
 "
153,p02922.html,"
 Problem Statement Takahashi's house has only one socket. 
 Takahashi wants to extend it with some number of power strips, each with  A  sockets, into  B  or more empty sockets. 
 One power strip with  A  sockets can extend one empty socket into  A  empty sockets. 
 Find the minimum number of power strips required. 
 
 
 
 
 Constraints 
 All values in input are integers. 
 2 \leq A \leq 20 
 1 \leq B \leq 20 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 A   B 
 
 
 
 
 
 Output Print the minimum number of power strips required. 
 
 
 
 
 
 
 "
154,p00006.html,"
 Reverse Sequence 
 
Write a program which reverses a given string  str .
 
 Input 
 
 str  (the size of  str  ≤ 20) is given in a line.
 
 Output 
 
Print the reversed  str  in a line.
 
 "
155,p03075.html,"
 ﻿Score:  100  points 
 
 
 Problem Statement 
 In AtCoder city, there are five antennas standing in a straight line. They are called Antenna  A, B, C, D  and  E  from west to east, and their coordinates are  a, b, c, d  and  e , respectively. 
Two antennas can communicate directly if the distance between them is  k  or less, and they cannot if the distance is greater than  k . 
Determine if there exists a pair of antennas that cannot communicate  directly . 
Here, assume that the distance between two antennas at coordinates  p  and  q  ( p < q ) is  q - p .   
 
 
 
 
 Constraints 
 
 a, b, c, d, e  and  k  are integers between  0  and  123  (inclusive). 
 a < b < c < d < e 
 
 
 
 
 
 
 
 Input 
 Input is given from Standard Input in the following format: 
 a 
 b 
 c 
 d 
 e 
 k 
 
 
 
 
 
 Output 
 Print  :(  if there exists a pair of antennas that cannot communicate  directly , and print  Yay!  if there is no such pair. 
 
 
 
 
 
 
 "
156,p02405.html,"Print a Chessboard 
 
  Draw a chessboard which has a height of  H  cm and a width of  W  cm. For example, the following figure shows a chessboard which has a height of 6 cm and a width of 10 cm.
 
 
#.#.#.#.#.
.#.#.#.#.#
#.#.#.#.#.
.#.#.#.#.#
#.#.#.#.#.
.#.#.#.#.#
 
 
Note that the top left corner should be drawn by '#'.
 
 Input 
 
The input consists of multiple datasets. Each dataset consists of two integers  H  and  W  separated by a single space.
 
 
  The input ends with two 0 (when both  H  and  W  are zero). 
 
 Output 
 
For each dataset, print the chessboard made of '#' and '.'.
 
 
  Print a blank line after each dataset.
 
 Constraints 
 
 1 ≤  H  ≤ 300 
 1 ≤  W  ≤ 300 
 
 "
157,p02947.html,"
 Problem Statement We will call a string obtained by arranging the characters contained in a string  a  in some order, an  anagram  of  a . 
 For example,  greenbin  is an anagram of  beginner . As seen here, when the same character occurs multiple times, that character must be used that number of times. 
 Given are  N  strings  s_1, s_2, \ldots, s_N . Each of these strings has a length of  10  and consists of lowercase English characters. Additionally, all of these strings are distinct. Find the number of pairs of integers  i, j   (1 \leq i < j \leq N)  such that  s_i  is an anagram of  s_j . 
 
 
 
 
 Constraints 
 2 \leq N \leq 10^5 
 s_i  is a string of length  10 . 
 Each character in  s_i  is a lowercase English letter. 
 s_1, s_2, \ldots, s_N  are all distinct. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 s_1 
 s_2 
 : 
 s_N 
 
 
 
 
 
 Output Print the number of pairs of integers  i, j   (1 \leq i < j \leq N)  such that  s_i  is an anagram of  s_j . 
 
 
 
 
 
 
 "
158,p02836.html,"
 Problem Statement 
 Takahashi loves palindromes. Non-palindromic strings are unacceptable to him. Each time he hugs a string, he can change one of its characters to any character of his choice. 
 Given is a string  S . Find the minimum number of hugs needed to make  S  palindromic. 
 
 
 
 
 Constraints 
 
 S  is a string consisting of lowercase English letters. 
 The length of  S  is between  1  and  100  (inclusive). 
 
 
 
 
 
 
 
 Input 
 Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output 
 Print the minimum number of hugs needed to make  S  palindromic. 
 
 
 
 
 
 
 "
159,p03775.html,"
 Problem Statement You are given an integer  N . 
For two positive integers  A  and  B , we will define  F(A,B)  as the larger of the following: the number of digits in the decimal notation of  A , and the number of digits in the decimal notation of  B . 
For example,  F(3,11) = 2  since  3  has one digit and  11  has two digits. 
Find the minimum value of  F(A,B)  as  (A,B)  ranges over all pairs of positive integers such that  N = A \times B . 
 
 
 
 
 Constraints 
 1 \leq N \leq 10^{10} 
 N  is an integer. 
 
 
 
 
 
 
 
 Input The input is given from Standard Input in the following format: 
 N 
 
 
 
 
 
 Output Print the minimum value of  F(A,B)  as  (A,B)  ranges over all pairs of positive integers such that  N = A \times B . 
 
 
 
 
 
 
 "
160,p02887.html,"
 Problem Statement There are  N  slimes lining up from left to right. The colors of these slimes will be given as a string  S  of length  N  consisting of lowercase English letters. The  i -th slime from the left has the color that corresponds to the  i -th character of  S . 
 Adjacent slimes with the same color will fuse into one larger slime without changing the color. If there were a slime adjacent to this group of slimes before fusion, that slime is now adjacent to the new larger slime. 
 Ultimately, how many slimes will be there? 
 
 
 
 
 Constraints 
 1 \leq N \leq 10^5 
 |S| = N 
 S  consists of lowercase English letters. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 S 
 
 
 
 
 
 Output Print the final number of slimes. 
 
 
 
 
 
 
 "
161,p02786.html,"
 Problem Statement Caracal is fighting with a monster. 
 The  health  of the monster is  H . 
 Caracal can attack by choosing one monster. When a monster is attacked, depending on that monster's health, the following happens: 
 
 If the monster's health is  1 , it drops to  0 . 
 If the monster's health,  X , is greater than  1 , that monster disappears. Then, two new monsters appear, each with the health of  \lfloor X/2 \rfloor . 
 
 ( \lfloor r \rfloor  denotes the greatest integer not exceeding  r .) 
 Caracal wins when the healths of all existing monsters become  0  or below. 
 Find the minimum number of attacks Caracal needs to make before winning. 
 
 
 
 
 Constraints 
 1 \leq H \leq 10^{12} 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 H 
 
 
 
 
 
 Output Find the minimum number of attacks Caracal needs to make before winning. 
 
 
 
 
 
 
 "
162,p02402.html,"
 
 
 Min, Max and Sum 
 
Write a program which reads a sequence of $n$ integers $a_i (i = 1, 2, ... n)$, and prints the minimum value, maximum value and sum of the sequence.
 
 Input 
 
  In the first line, an integer $n$ is given. In the next line, $n$ integers $a_i$ are given in a line.
 
 Output 
 
  Print the minimum value, maximum value and sum in a line. Put a single space between the values.
 
 Constraints 
 
 $0 < n \leq 10000$ 
 $-1000000 \leq a_i \leq 1000000$ 
 
 "
163,p02923.html,"
 Problem Statement There are  N  squares arranged in a row from left to right. 
 The height of the  i -th square from the left is  H_i . 
 You will land on a square of your choice, then repeat moving to the adjacent square  on the right  as long as the height of the next square is not greater than that of the current square. 
 Find the maximum number of times you can move. 
 
 
 
 
 Constraints 
 All values in input are integers. 
 1 \leq N \leq 10^5 
 1 \leq H_i \leq 10^9 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 H_1   H_2   ...   H_N 
 
 
 
 
 
 Output Print the maximum number of times you can move. 
 
 
 
 
 
 
 "
164,p02701.html,"
 Problem Statement You drew lottery  N  times. In the  i -th draw, you got an item of the kind represented by a string  S_i . 
 How many kinds of items did you get? 
 
 
 
 
 Constraints 
 1 \leq N \leq 2\times 10^5 
 S_i  consists of lowercase English letters and has a length between  1  and  10  (inclusive). 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 S_1 
 : 
 S_N 
 
 
 
 
 
 Output Print the number of kinds of items you got. 
 
 
 
 
 
 
 "
